Date,Region,Product,Quantity Sold,Revenue,Profit Margin,Customer Age Group,Customer Gender
2023-01-10,South,Electronics,92,496.1,5.6,26-35,Female
2023-07-02,South,Furniture,90,495.87,15.92,50+,Male
2023-08-21,West,Apparel,30,383.26,18.44,50+,Female
2023-08-16,North,Apparel,98,330.27,22.3,50+,Male
2023-05-25,East,Furniture,13,391.59,10.1,18-25,Male
2023-06-18,West,Groceries,7,419.57,9.19,26-35,Male
2023-02-03,East,Electronics,79,499.63,5.62,18-25,Male
2023-03-26,North,Apparel,35,90.29,7.12,18-25,Female
2023-08-06,East,Furniture,85,480.17,9.32,50+,Female
2023-12-12,South,Groceries,71,23.47,21.7,50+,Female
2023-08-16,North,Apparel,75,291.88,12.15,18-25,Male
2023-10-12,South,Groceries,3,162.59,27.58,36-50,Female
2023-10-21,West,Apparel,46,110.32,8.11,36-50,Female
2023-09-24,East,Furniture,85,433.84,24.96,26-35,Female
2023-05-15,East,Apparel,64,351.9,14.84,18-25,Male
2023-05-13,West,Groceries,44,257.52,5.7,50+,Female
2023-08-27,North,Groceries,24,375.97,9.08,18-25,Female
2023-09-29,East,Furniture,55,87.4,28.97,36-50,Male
2023-09-29,North,Furniture,32,185.94,28.2,26-35,Male
2023-05-30,South,Apparel,84,362.31,19.53,50+,Female
2023-11-15,South,Apparel,55,324.47,10.61,18-25,Male
2023-08-29,North,Apparel,13,281.55,8.34,36-50,Female
2023-01-11,West,Furniture,77,172.97,20.97,26-35,Male
2023-04-15,North,Apparel,58,380.15,8.5,36-50,Male
2023-03-13,South,Furniture,85,370.65,20.88,18-25,Female
2023-12-31,South,Furniture,89,50.22,26.88,18-25,Female
2023-05-06,West,Furniture,24,456.22,11.18,26-35,Female
2023-11-06,North,Electronics,12,484.38,13.11,50+,Female
2023-12-01,West,Apparel,57,314.54,6.3,18-25,Female
2023-05-31,South,Electronics,79,160.38,19.43,36-50,Female
2023-08-27,South,Furniture,35,465.93,22.71,26-35,Male
2023-01-03,West,Electronics,62,260.73,6.1,50+,Male
2023-02-08,East,Electronics,80,494.81,9.98,26-35,Female
2023-10-15,East,Furniture,32,204.26,17.65,36-50,Female
2023-07-13,East,Furniture,70,290.75,11.86,36-50,Female
2023-04-24,East,Electronics,11,285.22,9.95,18-25,Female
2023-07-28,West,Groceries,41,467.96,25.66,18-25,Female
2023-01-06,South,Groceries,14,279.6,22.15,50+,Male
2023-10-07,East,Groceries,7,434.26,29.63,26-35,Female
2023-07-01,West,Apparel,69,368.05,28.65,26-35,Female
2023-01-20,North,Electronics,90,306.37,12.79,36-50,Male
2023-03-26,South,Groceries,17,393.9,7.38,18-25,Female
2023-01-09,West,Groceries,91,489.29,19.3,18-25,Male
2023-11-08,East,Groceries,3,277.36,11.02,36-50,Male
2023-09-22,North,Electronics,73,451.87,5.07,26-35,Male
2023-04-15,East,Apparel,31,142.31,20.57,18-25,Male
2023-02-27,South,Electronics,38,135.29,29.63,26-35,Male
2023-11-02,North,Apparel,89,49.23,7.61,18-25,Male
2023-04-21,West,Electronics,47,418.03,28.38,36-50,Female
2023-11-05,East,Groceries,95,83.82,8.45,50+,Female
2023-05-02,South,Groceries,87,494.59,28.61,50+,Female
2023-04-12,South,Furniture,58,379.39,20.76,50+,Female
2023-03-09,West,Furniture,13,242.45,6.51,26-35,Female
2023-02-14,North,Furniture,76,413.33,19.37,18-25,Female
2023-05-25,North,Apparel,4,50.48,26.69,50+,Male
2023-09-07,South,Furniture,17,487.28,27.6,18-25,Male
2023-05-21,East,Apparel,68,152.58,8.35,26-35,Male
2023-05-22,East,Apparel,29,154.73,22.17,18-25,Male
2023-11-27,North,Electronics,17,363.79,25.81,50+,Male
2023-12-04,South,Apparel,32,129.73,10.16,36-50,Female
2023-10-04,North,Electronics,94,478.07,29.91,36-50,Female
2023-08-30,North,Groceries,49,49.4,13.09,26-35,Female
2023-09-25,North,Electronics,79,389.54,15.03,36-50,Male
2023-11-14,West,Electronics,48,173.84,24.2,50+,Female
2023-05-14,West,Groceries,40,382.08,26.99,26-35,Female
2023-11-25,North,Apparel,64,22.77,6.92,18-25,Male
2023-07-21,North,Apparel,55,199.19,15.24,36-50,Female
2023-03-12,East,Groceries,64,32.44,21.46,50+,Female
2023-12-29,East,Apparel,89,102.36,11.43,36-50,Male
2023-04-16,South,Furniture,22,239.05,6.57,18-25,Male
2023-07-15,North,Groceries,74,315.89,29.14,26-35,Male
2023-08-25,South,Groceries,48,385.13,7.94,26-35,Male
2023-10-16,East,Electronics,33,310.89,15.46,36-50,Male
2023-07-22,South,Furniture,15,202.56,12.71,50+,Female
2023-11-08,East,Apparel,3,152.99,13.86,36-50,Male
2023-02-17,South,Electronics,93,465.84,10.32,26-35,Male
2023-10-11,East,Groceries,88,438.12,20.52,18-25,Male
2023-02-12,South,Apparel,61,497.77,19.43,36-50,Male
2023-07-04,West,Apparel,39,241.01,21.02,26-35,Male
2023-07-29,West,Groceries,66,249.54,13.11,26-35,Female
2023-01-19,North,Furniture,89,85.38,9.09,50+,Female
2023-12-04,South,Apparel,19,190.64,12.97,50+,Female
2023-12-18,West,Groceries,89,351.39,18.94,18-25,Male
2023-07-04,East,Furniture,92,314.48,28.22,50+,Female
2023-12-04,South,Apparel,14,181.14,25.55,50+,Female
2023-08-08,East,Groceries,39,337.02,28.33,36-50,Female
2023-09-12,South,Apparel,93,220.54,20.15,50+,Male
2023-12-21,North,Furniture,66,304.7,27.82,50+,Female
2023-12-19,East,Apparel,1,235.77,23.97,50+,Female
2023-09-19,West,Electronics,98,287.13,18.95,18-25,Female
2023-05-20,South,Apparel,1,323.16,5.66,26-35,Female
2023-07-15,East,Furniture,6,231.28,13.75,26-35,Male
2023-03-16,West,Apparel,39,184.95,21.04,50+,Male
2023-11-02,East,Furniture,55,281.78,5.46,50+,Female
2023-04-25,South,Electronics,66,30.85,17.92,26-35,Female
2023-05-06,North,Furniture,47,388.37,27.44,26-35,Female
2023-12-27,West,Groceries,79,86.37,22.14,18-25,Male
2023-12-10,East,Electronics,7,146.72,25.58,18-25,Male
2023-06-09,North,Furniture,58,497.44,23.68,26-35,Male
2023-03-19,West,Electronics,96,300.76,22.48,26-35,Male
2023-05-18,East,Electronics,91,386.86,11.89,18-25,Female
2023-02-14,South,Apparel,2,163.58,7.68,26-35,Female
2023-11-15,West,Furniture,48,365.78,12.8,26-35,Male
2023-08-09,South,Electronics,78,171.97,6.49,36-50,Female
2023-03-22,West,Groceries,38,136.97,5.26,50+,Female
2023-09-16,North,Electronics,2,116.58,13.74,50+,Female
2023-04-14,South,Electronics,30,162.1,29.56,26-35,Female
2023-05-09,West,Furniture,15,227.1,7.12,36-50,Male
2023-02-18,East,Apparel,9,20.33,27.88,36-50,Male
2023-01-07,North,Apparel,52,115.05,22.91,18-25,Male
2023-11-16,North,Furniture,42,92.36,16.16,36-50,Female
2023-01-09,West,Furniture,14,53.91,28.64,26-35,Male
2023-05-30,East,Groceries,93,220.88,29.43,36-50,Female
2023-03-22,South,Apparel,79,285.02,11.38,36-50,Female
2023-01-08,North,Electronics,83,83.88,27.47,26-35,Female
2023-05-16,South,Electronics,61,212.17,24.45,36-50,Male
2023-02-06,South,Electronics,9,262.45,18.1,26-35,Female
2023-06-21,West,Apparel,31,240.22,19.09,36-50,Female
2023-04-27,North,Apparel,36,140.48,10.23,26-35,Female
2023-02-04,West,Furniture,52,282.62,26.61,18-25,Male
2023-05-13,North,Furniture,71,142.27,10.93,18-25,Male
2023-06-23,East,Furniture,20,50.85,16.34,36-50,Male
2023-11-16,East,Furniture,77,392.53,8.7,50+,Female
2023-08-18,North,Apparel,83,377.65,26.88,26-35,Female
2023-12-21,North,Groceries,40,280.59,23.95,50+,Male
2023-07-13,East,Electronics,80,326.56,22.25,18-25,Female
2023-10-21,West,Furniture,56,71.04,28.68,26-35,Female
2023-09-21,South,Electronics,25,255.03,15.32,26-35,Female
2023-08-26,East,Apparel,34,344.5,9.31,26-35,Female
2023-02-12,North,Groceries,34,160.77,23.73,36-50,Female
2023-04-14,South,Apparel,69,289.76,17.44,26-35,Female
2023-05-27,North,Groceries,49,212.91,19.16,26-35,Female
2023-08-04,South,Groceries,4,428.92,14.14,26-35,Female
2023-07-14,East,Furniture,97,237.96,19.82,36-50,Female
2023-07-26,East,Furniture,32,238.54,12.28,18-25,Male
2023-07-02,North,Apparel,59,180.87,26.83,18-25,Female
2023-11-08,South,Furniture,27,35.05,7.8,50+,Male
2023-02-12,East,Electronics,67,105.91,18.75,26-35,Male
2023-09-02,East,Apparel,53,166.01,28.46,18-25,Male
2023-08-03,North,Furniture,23,454.59,9.78,50+,Male
2023-01-06,West,Apparel,19,77.26,12.63,26-35,Female
2023-05-02,East,Apparel,7,143.35,27.3,36-50,Male
2023-11-26,North,Electronics,89,337.95,16.35,36-50,Male
2023-05-22,South,Electronics,35,198.93,26.99,36-50,Female
2023-07-24,East,Groceries,57,347.32,22.51,36-50,Female
2023-11-22,West,Apparel,78,27.13,9.9,50+,Female
2023-10-02,West,Furniture,62,133.05,19.03,50+,Male
2023-01-16,North,Apparel,92,276.71,28.39,50+,Female
2023-02-25,West,Apparel,21,420.16,15.27,50+,Female
2023-07-06,West,Electronics,36,328.33,18.87,18-25,Male
2023-08-03,North,Electronics,63,13.78,8.84,50+,Female
2023-05-25,North,Furniture,20,270.4,14.7,26-35,Female
2023-05-18,West,Groceries,40,288.61,28.2,50+,Male
2023-04-07,South,Electronics,25,167.64,25.59,36-50,Male
2023-10-30,North,Furniture,57,295.57,20.72,18-25,Female
2023-07-26,West,Electronics,44,459.65,20.86,26-35,Female
2023-01-01,East,Apparel,32,289.55,5.36,36-50,Female
2023-11-27,West,Groceries,74,64.38,7.97,36-50,Female
2023-07-06,North,Groceries,56,65.42,20.94,36-50,Female
2023-08-23,North,Apparel,65,93.98,21.87,26-35,Male
2023-07-29,West,Apparel,64,456.96,12.9,50+,Male
2023-10-07,North,Apparel,40,60.74,11.2,50+,Female
2023-09-26,East,Electronics,23,449.76,17.56,26-35,Male
2023-10-29,South,Apparel,34,39.8,26.55,36-50,Female
2023-04-22,North,Electronics,48,468.93,18.01,26-35,Male
2023-02-13,South,Furniture,26,133.6,13.6,18-25,Male
2023-06-27,East,Furniture,94,327.38,8.86,26-35,Male
2023-01-29,West,Groceries,98,429.63,23.07,18-25,Male
2023-12-31,North,Apparel,67,496.67,19.08,26-35,Male
2023-12-24,South,Furniture,87,332.44,16.15,50+,Male
2023-10-18,North,Groceries,31,192.71,12.83,50+,Female
2023-08-16,West,Furniture,75,220.31,12.16,26-35,Female
2023-05-03,East,Electronics,60,208.12,29.91,18-25,Male
2023-04-04,North,Groceries,16,282.37,23.99,18-25,Male
2023-04-25,South,Apparel,57,247.29,16.21,36-50,Female
2023-06-19,North,Apparel,8,10.82,18.06,50+,Male
2023-05-16,North,Groceries,92,239.09,7.84,50+,Female
2023-09-09,East,Apparel,70,342.28,28.28,26-35,Male
2023-06-04,South,Furniture,47,491.39,5.73,36-50,Female
2023-04-30,South,Furniture,5,30.24,19.11,36-50,Male
2023-09-07,West,Furniture,69,108.12,23.34,50+,Female
2023-05-23,North,Groceries,96,83.76,19.45,18-25,Male
2023-05-29,North,Groceries,32,67.45,18.29,18-25,Female
2023-08-30,West,Groceries,47,297.32,24.81,36-50,Female
2023-09-18,East,Groceries,35,80.98,23.15,18-25,Female
2023-01-15,North,Furniture,14,173.44,12.88,36-50,Male
2023-08-18,North,Furniture,77,240.31,18.62,26-35,Male
2023-06-03,South,Apparel,47,488.06,28.89,36-50,Female
2023-02-17,South,Electronics,5,58.66,9.88,36-50,Female
2023-04-12,East,Furniture,66,469.24,25.19,18-25,Male
2023-01-16,South,Apparel,77,141.79,14.83,50+,Female
2023-12-02,West,Groceries,7,438.55,20.24,18-25,Male
2023-10-23,South,Groceries,5,148.43,5.3,36-50,Female
2023-04-18,North,Furniture,59,470.34,12.03,26-35,Female
2023-12-20,East,Groceries,42,469.32,9.08,50+,Male
2023-11-15,South,Groceries,41,216.48,24.43,18-25,Female
2023-02-27,North,Apparel,7,117.92,18.0,36-50,Female
2023-10-27,West,Groceries,66,10.23,18.63,18-25,Male
2023-01-01,North,Groceries,95,318.56,20.46,18-25,Female
2023-07-30,South,Furniture,4,126.3,16.89,26-35,Male
2023-04-07,East,Electronics,26,279.65,21.9,50+,Female
2023-12-10,South,Groceries,1,256.59,21.97,26-35,Male
2023-09-22,North,Apparel,88,74.87,20.25,18-25,Female
2023-06-03,East,Groceries,69,13.98,11.33,36-50,Male
2023-08-03,South,Furniture,33,173.82,15.75,50+,Male
2023-06-01,North,Furniture,34,23.68,29.23,18-25,Male
2023-05-10,East,Apparel,44,425.69,18.79,26-35,Female
2023-07-10,East,Apparel,5,353.69,25.69,50+,Female
2023-11-28,South,Apparel,87,69.38,16.65,18-25,Male
2023-12-29,South,Electronics,44,341.24,5.55,18-25,Female
2023-07-20,West,Apparel,9,331.47,6.04,26-35,Male
2023-06-17,South,Furniture,50,159.75,12.9,18-25,Male
2023-10-21,North,Furniture,66,108.91,9.18,50+,Male
2023-09-16,South,Apparel,12,446.43,11.05,18-25,Male
2023-01-27,West,Groceries,1,445.51,29.87,26-35,Female
2023-06-15,South,Apparel,22,308.08,28.62,50+,Male
2023-05-31,West,Groceries,52,150.71,17.13,36-50,Female
2023-01-06,East,Apparel,6,377.1,27.57,18-25,Female
2023-08-13,North,Apparel,32,223.24,26.55,36-50,Male
2023-03-21,East,Electronics,33,341.95,20.99,26-35,Male
2023-04-27,West,Electronics,86,355.06,18.89,18-25,Female
2023-06-25,North,Furniture,93,462.87,8.92,18-25,Male
2023-01-24,South,Groceries,71,473.74,10.74,36-50,Female
2023-11-05,North,Apparel,84,409.39,7.59,26-35,Male
2023-02-11,South,Apparel,64,181.31,19.36,18-25,Male
2023-03-05,North,Groceries,4,269.81,18.03,26-35,Female
2023-01-09,North,Electronics,44,29.78,10.14,26-35,Female
2023-12-04,East,Groceries,67,181.3,21.16,18-25,Male
2023-11-22,South,Furniture,15,92.61,28.83,26-35,Female
2023-01-06,East,Electronics,8,419.5,29.66,50+,Male
2023-07-02,East,Groceries,34,78.08,25.6,18-25,Male
2023-07-14,South,Electronics,46,216.33,16.91,18-25,Male
2023-10-14,South,Furniture,52,460.14,29.11,26-35,Male
2023-08-06,South,Groceries,17,98.69,21.26,36-50,Female
2023-07-23,East,Furniture,61,13.14,15.84,18-25,Female
2023-07-18,West,Electronics,27,128.6,20.35,18-25,Female
2023-03-05,West,Apparel,20,306.64,11.73,18-25,Male
2023-10-12,East,Furniture,37,270.44,5.04,18-25,Male
2023-03-13,East,Furniture,83,460.72,26.61,18-25,Female
2023-11-25,North,Groceries,100,181.03,16.38,50+,Female
2023-05-26,South,Groceries,39,288.13,13.36,50+,Female
2023-03-30,West,Electronics,92,167.15,29.66,18-25,Female
2023-11-20,West,Apparel,28,323.21,7.67,18-25,Female
2023-09-17,South,Electronics,69,312.08,29.77,18-25,Male
2023-05-27,North,Furniture,95,466.93,9.26,50+,Male
2023-04-10,East,Apparel,66,28.17,7.83,50+,Male
2023-09-29,West,Groceries,9,300.42,29.31,50+,Female
2023-08-13,West,Groceries,19,32.39,23.5,50+,Female
2023-07-01,North,Groceries,5,11.48,16.31,26-35,Female
2023-04-27,East,Apparel,38,340.52,26.37,26-35,Male
2023-05-03,North,Groceries,17,113.71,5.37,26-35,Male
2023-07-19,West,Apparel,65,31.21,7.9,36-50,Male
2023-02-01,West,Groceries,56,128.14,14.84,50+,Female
2023-05-12,East,Apparel,58,83.33,27.75,18-25,Male
2023-10-20,East,Apparel,12,134.38,16.21,26-35,Female
2023-08-28,North,Electronics,67,477.44,16.0,50+,Male
2023-04-15,North,Furniture,67,165.48,21.1,18-25,Female
2023-07-08,East,Furniture,56,454.31,11.45,50+,Male
2023-03-23,South,Electronics,39,476.76,15.83,26-35,Female
2023-02-11,North,Furniture,40,304.81,10.55,18-25,Male
2023-11-10,North,Electronics,82,467.93,25.07,50+,Female
2023-12-13,West,Electronics,69,202.19,5.68,36-50,Male
2023-12-16,East,Electronics,1,458.99,25.61,18-25,Female
2023-08-28,South,Electronics,84,19.64,28.49,26-35,Male
2023-03-21,North,Furniture,47,463.96,28.99,18-25,Female
2023-02-11,East,Furniture,80,259.85,7.76,18-25,Female
2023-09-05,East,Electronics,64,427.22,27.47,18-25,Male
2023-08-07,East,Apparel,53,313.13,6.55,26-35,Male
2023-09-17,North,Apparel,75,193.24,7.63,50+,Male
2023-10-25,North,Furniture,50,341.83,12.42,26-35,Female
2023-06-25,North,Groceries,6,290.95,21.05,18-25,Male
2023-08-24,West,Groceries,65,290.81,17.21,50+,Female
2023-10-23,West,Furniture,38,323.35,9.39,36-50,Male
2023-04-07,South,Apparel,23,186.92,16.65,50+,Female
2023-05-08,West,Furniture,100,163.16,8.68,18-25,Female
2023-05-19,West,Groceries,14,277.19,12.5,26-35,Female
2023-08-30,West,Groceries,78,167.66,19.66,26-35,Male
2023-11-10,North,Groceries,44,247.44,7.61,50+,Female
2023-03-04,West,Furniture,45,164.18,10.16,26-35,Female
2023-10-28,South,Apparel,35,274.44,11.4,36-50,Female
2023-12-30,West,Apparel,55,311.57,20.14,26-35,Female
2023-09-06,West,Electronics,34,284.61,16.55,26-35,Male
2023-03-10,South,Groceries,63,272.97,27.84,18-25,Female
2023-01-28,West,Furniture,39,443.56,9.92,26-35,Male
2023-02-08,West,Furniture,75,299.62,12.18,18-25,Male
2023-06-16,South,Electronics,63,119.44,22.84,26-35,Male
2023-11-05,East,Furniture,80,197.06,22.44,50+,Male
2023-08-11,West,Electronics,85,303.86,11.12,36-50,Female
2023-12-11,North,Apparel,55,424.05,15.84,26-35,Female
2023-05-06,East,Electronics,61,305.66,19.31,50+,Male
2023-01-02,East,Apparel,61,33.52,12.26,36-50,Female
2023-01-16,North,Electronics,27,98.07,11.09,18-25,Male
2023-05-08,North,Apparel,72,366.06,29.87,36-50,Female
2023-07-04,South,Furniture,42,448.47,15.41,50+,Male
2023-07-10,East,Electronics,57,51.39,15.41,18-25,Male
2023-06-03,South,Groceries,58,283.23,6.98,18-25,Male
2023-09-05,North,Groceries,2,197.16,23.05,50+,Male
2023-09-07,East,Groceries,30,485.72,13.89,18-25,Male
2023-12-17,East,Apparel,92,86.95,9.89,50+,Male
2023-04-08,East,Groceries,2,387.45,27.77,26-35,Male
2023-05-07,South,Electronics,10,373.34,21.3,26-35,Female
2023-04-26,South,Electronics,67,488.84,26.19,18-25,Male
2023-10-12,East,Groceries,11,279.46,27.78,26-35,Male
2023-02-12,North,Electronics,17,241.58,21.27,18-25,Male
2023-12-27,North,Furniture,8,476.48,24.07,26-35,Male
2023-04-18,North,Electronics,7,370.9,17.66,26-35,Male
2023-07-16,East,Electronics,52,201.58,16.33,26-35,Male
2023-05-31,South,Groceries,77,49.87,17.21,36-50,Female
2023-03-23,West,Electronics,21,277.17,29.64,26-35,Male
2023-02-16,West,Groceries,65,98.76,18.32,36-50,Female
2023-12-30,East,Groceries,65,45.9,8.46,26-35,Male
2023-01-01,South,Apparel,33,146.23,27.87,36-50,Male
2023-02-26,North,Furniture,78,44.98,28.81,18-25,Male
2023-09-22,South,Groceries,60,278.48,13.72,18-25,Male
2023-04-20,West,Apparel,31,89.8,9.67,50+,Female
2023-08-21,North,Apparel,57,450.64,9.9,26-35,Male
2023-08-29,East,Furniture,1,151.01,21.56,26-35,Female
2023-01-04,East,Furniture,93,70.66,25.98,36-50,Male
2023-08-08,South,Furniture,83,383.4,7.02,50+,Male
2023-03-02,South,Groceries,83,265.44,8.88,50+,Female
2023-04-29,South,Groceries,70,80.7,27.2,26-35,Female
2023-11-08,North,Furniture,45,247.86,19.69,36-50,Male
2023-01-26,West,Furniture,93,499.07,8.24,50+,Male
2023-06-04,East,Furniture,3,297.6,22.08,18-25,Male
2023-03-26,West,Electronics,82,383.24,26.86,18-25,Female
2023-03-24,East,Apparel,44,451.15,14.66,36-50,Male
2023-12-26,East,Apparel,61,458.06,15.83,18-25,Male
2023-09-27,South,Apparel,36,209.14,6.27,50+,Female
2023-01-06,North,Apparel,83,185.72,28.05,36-50,Male
2023-02-02,West,Furniture,79,41.15,21.81,18-25,Female
2023-05-25,North,Furniture,42,372.09,28.96,18-25,Male
2023-12-14,West,Apparel,4,464.16,16.55,50+,Male
2023-09-03,North,Furniture,37,292.75,5.73,26-35,Female
2023-10-31,South,Apparel,80,406.62,20.43,36-50,Male
2023-07-03,South,Electronics,32,50.48,14.87,50+,Male
2023-07-08,West,Groceries,80,401.32,29.76,36-50,Male
2023-05-18,West,Groceries,54,411.43,8.43,26-35,Female
2023-05-20,West,Groceries,63,443.78,6.97,50+,Female
2023-04-14,West,Electronics,15,268.29,14.94,26-35,Female
2023-09-12,West,Apparel,33,26.64,11.03,18-25,Female
2023-09-09,South,Electronics,57,188.04,22.44,18-25,Male
2023-09-13,South,Apparel,59,278.74,6.87,26-35,Male
2023-06-26,West,Furniture,59,300.88,13.04,50+,Female
2023-10-05,South,Electronics,37,323.79,12.56,36-50,Male
2023-03-07,North,Apparel,45,195.37,22.5,26-35,Male
2023-04-05,East,Groceries,92,302.28,8.49,26-35,Male
2023-12-18,East,Electronics,54,298.55,14.85,36-50,Male
2023-04-17,South,Apparel,24,263.71,11.69,26-35,Female
2023-02-22,North,Groceries,89,293.74,25.96,36-50,Female
2023-08-18,West,Groceries,15,272.09,24.79,26-35,Female
2023-04-07,East,Electronics,100,412.1,13.83,36-50,Male
2023-05-21,North,Furniture,91,277.41,20.01,26-35,Male
2023-10-07,North,Groceries,39,408.01,29.21,50+,Female
2023-04-12,South,Electronics,32,219.06,16.31,36-50,Male
2023-01-17,South,Furniture,83,160.54,5.75,50+,Female
2023-07-25,East,Furniture,60,76.72,8.56,26-35,Female
2023-06-27,North,Furniture,35,481.88,20.52,36-50,Female
2023-04-24,North,Furniture,20,36.72,12.69,50+,Male
2023-12-22,North,Electronics,52,427.14,18.83,18-25,Male
2023-12-15,North,Groceries,70,123.08,23.02,18-25,Male
2023-12-09,North,Electronics,2,15.15,24.95,36-50,Male
2023-01-19,West,Furniture,58,343.97,21.08,18-25,Male
2023-02-23,West,Groceries,72,286.46,12.55,36-50,Male
2023-09-08,West,Apparel,37,311.41,8.17,36-50,Female
2023-08-10,West,Electronics,83,33.96,23.53,50+,Male
2023-07-28,North,Groceries,84,126.04,17.73,36-50,Female
2023-12-07,East,Furniture,48,359.63,22.69,26-35,Female
2023-03-17,West,Furniture,16,408.8,6.25,26-35,Female
2023-04-04,West,Groceries,28,283.08,9.97,18-25,Female
2023-06-27,West,Electronics,43,471.98,26.51,50+,Male
2023-05-06,South,Apparel,42,316.13,8.33,50+,Male
2023-02-20,East,Furniture,53,455.6,18.85,50+,Male
2023-11-05,West,Apparel,89,301.03,18.64,18-25,Male
2023-12-22,South,Groceries,47,441.11,26.31,18-25,Female
2023-03-14,West,Apparel,60,357.48,18.95,26-35,Female
2023-01-13,East,Groceries,28,271.38,25.25,26-35,Female
2023-03-15,West,Groceries,58,276.73,6.55,36-50,Male
2023-07-11,East,Electronics,19,411.18,6.61,18-25,Female
2023-01-09,South,Furniture,16,423.21,7.11,26-35,Male
2023-05-15,South,Electronics,9,102.29,5.1,36-50,Female
2023-02-03,West,Furniture,3,153.6,24.84,18-25,Male
2023-07-14,North,Furniture,52,413.61,19.64,18-25,Male
2023-12-17,North,Apparel,89,14.41,12.04,50+,Male
2023-11-15,East,Furniture,96,149.09,15.77,50+,Male
2023-07-17,East,Apparel,15,94.12,15.01,26-35,Female
2023-09-24,North,Apparel,62,221.68,7.94,26-35,Female
2023-01-12,North,Furniture,74,160.97,9.69,18-25,Male
2023-06-20,West,Furniture,2,420.37,12.76,50+,Female
2023-10-22,North,Furniture,34,405.63,11.84,26-35,Male
2023-07-26,North,Groceries,54,99.96,13.98,18-25,Female
2023-03-30,West,Furniture,5,429.71,24.29,36-50,Male
2023-04-23,East,Furniture,36,268.81,23.93,50+,Female
2023-01-24,North,Apparel,100,303.68,5.0,36-50,Male
2023-05-03,West,Groceries,74,213.03,11.29,50+,Female
2023-03-11,South,Furniture,57,480.55,28.86,26-35,Male
2023-06-21,South,Electronics,49,99.21,7.1,50+,Male
2023-09-19,South,Electronics,84,390.53,6.66,50+,Female
2023-07-27,East,Furniture,49,85.78,20.57,50+,Female
2023-04-02,South,Furniture,91,87.45,27.13,26-35,Female
2023-09-15,East,Groceries,32,94.26,12.11,36-50,Female
2023-09-25,North,Electronics,11,354.59,7.37,26-35,Male
2023-01-30,East,Apparel,39,433.53,8.23,36-50,Female
2023-01-03,West,Groceries,90,60.58,25.13,26-35,Male
2023-02-20,East,Furniture,40,466.97,5.5,18-25,Female
2023-10-05,East,Groceries,4,411.33,14.92,26-35,Male
2023-07-24,West,Apparel,66,494.63,25.97,18-25,Male
2023-04-25,North,Electronics,79,403.03,8.87,50+,Male
2023-10-15,North,Apparel,49,410.24,14.37,50+,Female
2023-04-10,South,Groceries,99,324.19,8.96,26-35,Male
2023-03-13,South,Electronics,61,123.9,7.32,26-35,Male
2023-09-16,West,Groceries,26,491.84,13.84,18-25,Female
2023-02-23,East,Furniture,67,193.85,16.7,50+,Male
2023-01-06,South,Apparel,90,109.23,7.01,26-35,Male
2023-04-10,North,Groceries,94,411.86,18.03,36-50,Male
2023-05-29,East,Apparel,11,182.54,12.14,50+,Male
2023-01-31,North,Furniture,88,387.4,27.39,26-35,Female
2023-12-04,North,Groceries,36,258.27,28.69,50+,Female
2023-03-14,West,Groceries,16,22.82,22.53,50+,Female
2023-09-21,North,Apparel,26,449.25,29.69,36-50,Female
2023-11-12,South,Electronics,64,162.25,9.29,50+,Female
2023-01-07,South,Furniture,60,148.53,19.16,18-25,Male
2023-11-26,East,Furniture,99,64.17,26.53,26-35,Male
2023-04-13,East,Furniture,61,413.72,19.34,36-50,Female
2023-08-28,North,Groceries,69,202.4,9.6,18-25,Female
2023-02-07,South,Groceries,14,43.46,15.6,26-35,Female
2023-10-24,West,Furniture,57,487.69,26.54,50+,Male
2023-10-22,North,Apparel,56,238.45,8.83,36-50,Male
2023-06-27,East,Furniture,69,173.41,25.05,26-35,Female
2023-05-20,East,Apparel,9,225.38,15.32,26-35,Male
2023-09-26,East,Electronics,81,189.46,5.34,18-25,Male
2023-10-23,East,Apparel,40,382.68,14.76,36-50,Female
2023-10-28,West,Electronics,57,497.48,26.86,18-25,Female
2023-10-13,East,Groceries,13,355.04,14.47,36-50,Female
2023-03-24,West,Groceries,15,453.13,25.86,18-25,Female
2023-09-27,East,Groceries,47,16.67,25.88,26-35,Male
2023-11-09,East,Apparel,64,289.01,29.03,26-35,Male
2023-09-02,North,Furniture,56,433.96,11.22,18-25,Female
2023-06-03,East,Electronics,21,182.07,23.68,18-25,Female
2023-10-26,West,Furniture,90,327.25,9.19,18-25,Male
2023-01-03,West,Apparel,28,175.32,19.94,50+,Male
2023-08-26,West,Groceries,57,294.43,24.66,26-35,Male
2023-01-03,West,Furniture,47,403.47,21.38,26-35,Female
2023-12-12,North,Furniture,21,287.75,5.46,18-25,Female
2023-03-29,West,Apparel,2,248.33,7.62,36-50,Female
2023-04-16,East,Electronics,77,225.22,21.74,18-25,Male
2023-06-07,South,Groceries,70,296.98,15.11,26-35,Female
2023-01-01,North,Electronics,19,496.5,10.5,18-25,Male
2023-12-07,South,Furniture,50,366.37,17.05,50+,Male
2023-01-30,West,Electronics,96,176.81,9.05,50+,Female
2023-12-05,West,Furniture,50,177.79,27.48,18-25,Female
2023-06-02,North,Electronics,2,32.26,26.94,50+,Female
2023-01-07,West,Groceries,81,67.4,8.11,18-25,Male
2023-09-17,West,Furniture,6,394.65,20.49,18-25,Female
